Address;Zipcode;Latitude;Longitude;Price;Date;Rooms;Bathrooms;Surface;Floor;Elevator;Air_Conditioner;Heater;Parking;Balcony;Terrace;Swimming_Pool
Calle León Centro;28014;40.41383;-3.6988482;829000;2023-07-10;3;3;102;8;1;1;1;0;1;0;0
Calle de María Pedraza Tetuán;28039;40.453075;-3.7100976;175000;2023-07-06;2;2;44;6;0;1;1;0;0;0;0
Paseo de la Chopera Arganzuela;28045;40.392315;-3.6964839;250000;2023-07-04;3;1;46;9;1;0;1;0;0;1;0
Calle Mesón de Paredes 54 Centro;28012;40.40916;-3.70376;169000;2023-06-26;1;1;36;9;1;1;0;0;0;0;0
Centro;28004;40.422638;-3.701866;9900000;2023-06-22;1;2;183;6;1;1;0;0;1;0;0
Pilar de Zaragoza 30 Barrio de Salamanca;28028;40.43378;-3.66946;360000;2023-06-12;1;1;64;0;1;1;1;0;0;0;0
Lucano San Blas;28022;40.435932;-3.6097252;159900;2023-07-07;3;1;73;7;0;1;1;0;1;0;0
Arganzuela;28045;40.39427;-3.6885295;1150000;2023-06-30;4;2;200;10;1;1;1;0;1;1;1
Calle de Almadén 20 Centro;28014;40.41093;-3.69401;349724;2023-07-10;3;1;75;6;1;0;1;0;1;0;0
Tomã¡s Lã³pez Barrio de Salamanca;28028;40.43416;-3.6711216;625000;2023-07-08;2;2;94;7;1;0;0;0;0;0;0
Euro Carabanchel;28044;40.367527;-3.7426164;265000;2023-07-07;2;1;99;10;1;0;0;0;0;0;0
Juliã¡n Camarillo San Blas;28037;40.436264;-3.6233456;335000;2023-07-06;2;2;111;6;1;0;0;0;0;0;0
Juliã¡n Camarillo San Blas;28037;40.436264;-3.6233456;370000;2023-07-06;2;2;111;9;1;0;0;0;0;0;0
Puentedey Villa de Vallecas;28051;40.36787;-3.612752;250000;2023-07-05;2;2;83;10;1;0;0;0;0;0;0
Puentedey Villa de Vallecas;28051;40.36787;-3.612752;235000;2023-07-05;2;2;78;6;1;0;0;0;0;0;0
Euro Carabanchel;28044;40.367527;-3.7426164;290000;2023-07-06;2;1;96;3;1;0;0;0;0;1;0
Tomã¡s Lã³pez Barrio de Salamanca;28028;40.43416;-3.6711216;445000;2023-07-08;1;1;51;7;1;0;0;0;0;0;0
Euro Carabanchel;28044;40.367527;-3.7426164;235000;2023-07-08;2;1;75;8;1;0;0;0;0;0;0
Tomã¡s Lã³pez Barrio de Salamanca;28028;40.43416;-3.6711216;690000;2023-07-05;2;2;96;11;1;0;0;0;0;0;0
Avenida de Santa Eugenia Villa de Vallecas;28031;40.381805;-3.6100836;143800;2023-06-28;3;1;70;9;0;1;1;0;0;1;0
Ciudad Lineal;28043;40.45637;-3.6551454;765000;2023-07-07;3;2;164;11;1;1;1;0;0;1;0
Las Suertes Villa de Vallecas;28051;40.366512;-3.5972397;285000;2023-06-29;2;2;125;7;1;1;1;0;0;0;0
Calle de Lagasca Barrio de Salamanca;28006;40.436745;-3.6841369;579000;2023-07-07;1;1;47;8;1;1;1;0;0;0;0
Barrio de Salamanca;28006;40.43279;-3.673625;318000;2023-07-12;1;1;40;6;0;1;1;0;0;1;0
Avenida de Oporto Carabanchel;28019;40.38544;-3.7219863;195000;2023-06-23;3;1;77;9;0;1;1;0;1;1;0
Barrio de Salamanca;28001;40.42389;-3.6792176;975000;2023-07-07;2;2;88;10;1;1;0;0;1;0;0
Calle de Atocha Centro;28012;40.410576;-3.6946661;839000;2023-07-07;2;2;105;6;1;1;1;0;1;0;0
Costa Brava 14b Fuencarral - El Pardo;28034;40.4994;-3.7081811;1469300;2023-07-07;5;5;334;12;1;0;0;0;0;1;0
Costa Brava 14b Fuencarral - El Pardo;28034;40.4994;-3.7081811;1467800;2023-07-07;5;3;205;12;1;1;0;0;0;1;0
Calle de Josué Lillo Puente de Vallecas;28053;40.385696;-3.6687384;175000;2023-07-06;3;1;87;9;0;1;0;0;0;1;0
Centro;28015;40.426895;-3.70831;839000;2023-07-06;3;3;106;8;1;1;1;0;1;0;0
Calle Santa Virgilia Hortaleza;28033;40.478035;-3.643529;275000;2023-07-06;3;3;90;12;1;0;0;0;1;1;0
De Aracne San Blas;28022;40.443813;-3.5899997;308000;2023-06-27;2;2;99;6;1;1;1;0;0;0;1
Federico Gutierrez Ciudad Lineal;28027;40.43533;-3.6455283;219000;2023-07-03;2;1;67;9;0;0;1;0;0;1;0
Via Lusitana Carabanchel;28025;40.3833;-3.722842;234000;2023-06-29;4;1;133;0;1;0;1;0;1;0;0
Calle de Alcántara Barrio de Salamanca;28006;40.430603;-3.6733363;995000;2023-07-06;2;2;102;6;1;1;1;0;0;0;0
Pinar del Rey Hortaleza;28033;40.468594;-3.6563306;220000;2023-06-15;3;1;71;6;0;1;1;0;1;0;0
De Puentedey Villa de Vallecas;28051;40.36824;-3.613299;265000;2023-07-04;2;2;72;10;1;1;1;0;0;0;0
Timón 14 Barajas;28042;40.47288;-3.5852418;402500;2023-07-05;3;2;138;7;1;0;0;0;0;0;0
Del Arroyo de las Pilillas Moratalaz;28030;40.407185;-3.6516783;284000;2023-06-17;3;1;90;12;1;1;1;0;0;1;0
Calle del Carmen Centro;28013;40.418724;-3.7044587;859000;2023-07-05;3;3;97;10;1;1;1;0;0;0;0
Calle de Molina 16 Tetuán;28029;40.47054;-3.698693;139000;2023-06-30;2;1;50;9;0;0;1;0;0;0;0
Maqueda Latina;28024;40.389362;-3.763497;309900;2023-06-06;4;2;110;0;1;0;1;0;0;1;0
Virgen del Romero Ciudad Lineal;28027;40.438847;-3.6517959;299000;2023-07-04;2;1;82;0;1;1;1;0;0;0;0
Plaza de Ágata Villaverde;28021;40.346954;-3.708717;109000;2023-07-04;2;1;60;7;0;0;1;0;1;1;0
Calle de Provisiones Centro;28012;40.407272;-3.7018123;190000;2023-07-03;1;1;34;9;0;1;0;0;0;0;0
Calle de la Vidriería 5 San Blas;28037;40.427544;-3.6147506;138000;2023-07-03;3;1;63;0;0;0;0;0;0;1;0
Centro;28013;40.418865;-3.7042959;889000;2023-06-12;2;2;99;6;1;1;1;0;0;0;0
Centro;28014;40.412323;-3.6994536;829000;2023-06-21;3;3;102;8;1;1;1;0;1;0;0
Calle de Madridejos Usera;28026;40.386032;-3.7106302;159000;2023-07-03;1;1;40;3;0;0;0;0;0;0;0
Del Divino Redentor Tetuán;28029;40.467205;-3.7017162;220000;2023-07-03;2;1;68;7;0;1;1;0;0;1;0
Moncloa - Aravaca;28039;40.44875;-3.711498;389500;2023-07-10;2;3;139;3;0;1;1;0;0;0;0
Centro;28012;40.410713;-3.6987996;1300000;2023-07-12;4;4;204;6;1;1;1;0;1;0;0
Calle de Meléndez Valdés Chamberí;28015;40.43285;-3.7112515;850000;2023-07-03;4;3;206;7;1;1;0;1;1;1;0
Calle de Antonio López Torres Hortaleza;28055;40.47716;-3.6276474;330000;2022-06-01;5;3;200;0;0;0;0;0;0;0;0
Diego Hurtado de Mendoza Hortaleza;28050;40.49205;-3.655653;475000;2023-06-12;3;2;149;7;1;1;1;0;1;0;0
Calle de la Princesa Moncloa - Aravaca;28008;40.431602;-3.717226;790000;2023-06-10;4;2;159;6;1;0;0;0;1;0;0
Calle de Augusto Figueroa 8 Centro;28004;40.422703;-3.6998677;255000;2023-07-01;1;1;54;0;1;0;0;0;0;0;0
Retiro;28014;40.407536;-3.6872375;549999;2023-06-30;3;2;121;11;1;1;1;0;0;0;0
Retiro;28014;40.407536;-3.6872375;549999;2023-06-30;3;2;121;11;1;1;1;0;0;0;0
Calle de Benítez 14 Barajas;28042;40.471596;-3.5777254;269900;2023-06-02;3;1;91;0;0;1;1;1;0;1;0
Ciudad Lineal;28027;40.43276;-3.6551511;185000;2023-06-29;1;1;41;3;0;1;1;0;0;0;0
Demetrio Sanchez Barrio de Salamanca;28028;40.426163;-3.6624122;407000;2023-06-26;3;1;70;6;0;1;1;0;1;1;0
Santa Clara Centro;28013;40.417057;-3.7105858;485000;2023-06-20;2;1;75;6;1;1;1;0;0;0;0
Paseo de la Castellana Tetuán;28046;40.458145;-3.690811;1449000;2023-06-29;3;3;201;6;1;1;1;0;0;1;0
Calle de Santa Ana Alta Fuencarral - El Pardo;28034;40.495842;-3.6891208;275000;2023-06-27;3;2;97;7;0;1;1;0;0;1;0
De Yécora San Blas;28022;40.44267;-3.5762162;199000;2023-06-28;1;1;53;9;1;1;0;0;0;0;0
Ciudad Lineal;28033;40.483425;-3.6641119;645000;2023-06-28;4;3;152;6;1;1;1;1;0;0;0
Calle Amos de Escalante 4 Ciudad Lineal;28017;40.43504;-3.6423252;235000;2023-06-27;3;2;87;0;0;1;0;0;0;0;0
Paseo de la Castellana Chamartín;28046;40.453354;-3.6894736;1450000;2023-06-09;4;3;275;8;1;0;0;0;0;1;0
Riojanos 4 Puente de Vallecas;28038;40.387802;-3.6434135;155000;2023-06-27;2;1;57;9;0;1;1;0;0;1;0
Centro;28013;40.416595;-3.7040622;800000;2023-06-27;3;3;129;8;1;1;1;0;0;0;0
Centro;28014;40.413765;-3.6987455;599000;2023-06-27;2;2;83;7;1;1;1;0;0;0;0
Calle León Centro;28014;40.413742;-3.6989543;829000;2023-06-27;3;3;94;8;1;1;1;0;0;1;0
Calle de Preciados Centro;28013;40.418865;-3.7051868;819000;2023-06-27;2;2;84;10;1;0;1;0;0;0;0
Mesena 80 Hortaleza;28033;40.466057;-3.6628296;797500;2023-06-26;2;2;125;6;1;0;0;1;0;1;1
Calle de Marcenado Chamartín;28002;40.448296;-3.6738558;325000;2023-06-26;2;1;65;8;1;0;0;0;0;1;0
Avenida del Doctor Federico Rubio y Gali Tetuán;28039;40.44889;-3.7085397;550000;2023-06-26;2;2;92;11;1;1;0;0;0;1;0
Furelos Fuencarral - El Pardo;28050;40.50622;-3.6650996;699000;2023-06-07;2;2;100;10;1;1;1;0;0;1;1
Calle de José Miguel Gordoa 7 Arganzuela;28045;40.392735;-3.696357;186000;2023-06-22;3;1;52;0;1;0;0;0;0;0;0
Calle Gómez Acebo 15 Villaverde;28021;40.342907;-3.7086582;162000;2023-06-21;3;1;70;0;0;1;1;0;0;1;0
Calle del Pez Centro;28004;40.42429;-3.7066386;859000;2023-06-23;3;3;115;9;1;1;1;0;1;0;0
Latina;28047;40.40284;-3.7387767;214000;2023-06-23;3;1;71;7;0;0;0;0;0;1;0
Calle Cantueso Tetuán;28029;40.46927;-3.7032814;254900;2023-06-23;3;1;94;6;1;1;1;0;1;1;0
Calle Olivo Moncloa - Aravaca;28023;40.45896;-3.7796702;290000;2023-06-23;2;1;67;3;0;1;0;0;0;0;0
Calle de Hortaleza Centro;28004;40.4233;-3.6990287;789000;2023-06-01;3;3;100;6;1;1;1;0;0;0;0
Paseo de la Virgen del Puerto Arganzuela;28005;40.40941;-3.7209976;472000;2023-06-22;4;2;112;8;1;1;1;0;0;1;0
Alcalá Ciudad Lineal;28017;40.432407;-3.6527507;399500;2023-06-08;3;2;110;0;1;0;1;0;0;0;0
Chamberí;28003;40.438416;-3.7091541;1300000;2023-07-12;3;3;188;11;1;1;1;0;0;0;0
Fuencarral - El Pardo;28029;40.479847;-3.7051122;150000;2023-06-22;2;1;75;7;1;1;1;0;0;1;0
Calle de Alcalá San Blas;28022;40.447216;-3.6111882;245000;2023-06-22;2;2;65;6;1;1;1;0;0;1;0
Mesena 80 Hortaleza;28033;40.466057;-3.6628296;763500;2023-06-21;2;2;114;7;1;0;0;1;0;1;1
Mesena 80 Hortaleza;28033;40.466057;-3.6628296;1041500;2023-06-21;3;3;145;9;1;0;0;1;0;1;1
Mesena 80 Hortaleza;28033;40.466057;-3.6628296;1017500;2023-06-21;3;3;146;7;1;0;0;1;0;1;1
De Alto de la Sartenilla Villa de Vallecas;28051;40.36713;-3.6138585;309000;2023-06-12;3;2;96;9;1;1;1;0;0;0;0
Calle Manuel Pombo Ángulo Hortaleza;28050;40.50661;-3.656443;698000;2023-06-21;4;1;180;3;1;1;1;0;1;1;1
Calle de Serrano Galvache Ciudad Lineal;28033;40.474655;-3.6719878;570000;2023-05-30;3;2;113;9;1;1;0;1;0;0;0
Barrio de Salamanca;28001;40.42074;-3.6829853;1899000;2023-06-13;3;3;183;9;1;1;1;0;1;0;0
Tetuán;28020;40.449028;-3.6960099;890000;2023-07-11;4;3;222;9;1;1;1;0;0;1;0
Chamberí;28010;40.43487;-3.6997197;500000;2023-07-12;1;1;65;10;1;1;1;0;1;0;0
Centro;28012;40.419502;-3.7001173;2520000;2023-07-11;4;5;260;10;1;1;1;0;0;0;0
Calle del General Pardiñas Barrio de Salamanca;28006;40.43377;-3.6774945;1150000;2023-06-20;3;2;125;9;1;1;1;0;0;1;0
Calle de Diego de León Barrio de Salamanca;28006;40.43478;-3.6752868;849000;2023-06-20;2;2;83;11;1;1;0;0;0;0;0
Plaza de Ángel Carbajo Tetuán;28020;40.462013;-3.6945527;340000;2023-06-20;3;2;67;3;1;1;1;0;0;0;0
Tetuán;28020;40.45292;-3.699404;760000;2023-06-08;4;3;204;6;1;0;1;0;0;1;0
De Alcalá Barrio de Salamanca;28002;40.42716;-3.6710012;899000;2023-05-25;2;3;96;11;0;1;1;0;0;0;0
Calle del Azufre Villaverde;28021;40.349266;-3.6858537;69000;2023-06-17;2;1;75;8;1;0;1;0;0;1;0
Paseo de la Castellana Tetuán;28046;40.451286;-3.6911929;1449000;2023-06-09;3;3;201;6;0;1;0;0;0;1;0
Marques de Santa Ana Centro;28004;40.427155;-3.7052176;240000;2023-06-17;1;1;40;0;1;1;1;0;0;1;0
Barrio de Salamanca;28006;40.42946;-3.6736124;619000;2023-06-16;2;2;70;7;1;1;1;0;1;0;0
Calle la Robla 10 Hortaleza;28055;40.48436;-3.6322527;1190000;2023-06-14;4;4;499;0;0;1;1;0;0;1;1
Puente de Vallecas;28018;40.3821;-3.647791;159000;2023-06-16;3;2;94;7;1;0;1;0;0;0;0
Calle de Antonio Machado Moncloa - Aravaca;28035;40.462566;-3.7199864;1270000;2023-06-15;4;4;230;0;0;1;1;0;1;1;1
Calle de Atocha Centro;28012;40.411694;-3.6980875;899000;2023-06-15;4;3;215;10;1;1;0;0;1;0;0
Calle de Verónica Centro;28014;40.411865;-3.6948652;295000;2023-06-14;2;1;70;6;0;0;0;0;1;0;0
De Bravo Murillo 153 Tetuán;28020;40.451515;-3.7035484;475000;2023-06-14;8;0;182;6;1;1;0;0;0;0;0
Calle de Federico Moreno Torroba Retiro;28007;40.40445;-3.667331;738000;2023-06-13;3;3;170;18;1;1;1;1;1;1;1
De Logroño Barajas;28042;40.474533;-3.5824258;510000;2023-05-16;3;2;180;8;1;1;1;0;0;1;0
Barrio de Salamanca;28028;40.435596;-3.6750379;760000;2023-07-11;4;2;150;8;1;0;1;0;1;1;0
Barrio de Salamanca;28028;40.435596;-3.6750379;760000;2023-07-11;4;2;150;8;1;0;1;0;1;1;0
 San Francisco de Sales Chamberí;28003;40.441254;-3.7162404;1031415;2023-06-13;2;3;126;14;1;0;0;0;0;1;1
Barrio de Salamanca;28001;40.424618;-3.6812778;545000;2023-05-24;1;1;46;8;1;1;1;0;0;0;0
Avenida de Juan Antonio Samaranch Hortaleza;28055;40.493584;-3.6187158;660000;2023-06-12;3;2;131;7;1;1;0;0;0;1;0
Calle de Rosario Romero Tetuán;28029;40.46899;-3.698425;268000;2023-06-12;1;1;65;6;0;1;0;0;0;0;0
Calle de Orense 18 Tetuán;28020;40.45032;-3.69499;427500;2023-06-11;1;1;61;14;1;0;1;0;1;1;0
Calle de Laín Calvo 25 Latina;28011;40.4107;-3.72547;162000;2023-06-12;3;1;65;3;1;0;1;0;1;1;0
Calle de Santa Engracia 137 Chamberí;28003;40.44281;-3.70234;480000;2022-07-28;2;1;96;0;0;1;1;0;0;0;0
Santa María Centro;28014;40.411976;-3.6956851;260000;2023-06-07;1;1;48;8;0;0;1;0;0;0;0
Ciudad Lineal;28043;40.450993;-3.6556334;370000;2023-06-09;4;2;99;6;1;1;1;1;0;1;0
Calle de Santa Beatriz Puente de Vallecas;28038;40.401917;-3.6630478;129000;2023-06-04;2;1;58;7;0;1;0;0;0;0;0
San Blas;28037;40.436337;-3.620304;245000;2023-06-08;0;1;97;11;1;1;1;1;0;0;0
Calle de Gerona 12 Centro;28012;40.415062;-3.7061148;220000;2023-06-09;1;1;46;0;0;0;0;0;0;0;0
Plaza del Este Tetuán;28029;40.471558;-3.6893578;440000;2023-06-08;1;1;62;9;1;1;1;0;0;1;0
Plaza del Este Tetuán;28029;40.47127;-3.6895776;380000;2023-06-08;1;1;79;7;1;1;1;0;0;1;0
Plaza del Este Tetuán;28029;40.47124;-3.6896336;390000;2023-05-11;1;1;76;8;1;1;1;0;0;1;0
Cl Francisco Garcia  Carabanchel;28025;40.387108;-3.7356088;127200;2023-05-26;3;1;67;3;0;0;0;0;0;0;0
Atocha Centro;28012;40.413055;-3.7000325;1100000;2023-05-20;2;2;215;0;1;1;1;0;0;1;0
Calle de Cartagena 45 Barrio de Salamanca;28028;40.43554;-3.67012;289000;2023-05-10;2;1;49;8;1;0;1;0;0;0;0
Arganzuela;28045;40.395138;-3.6859326;580000;2023-06-03;3;2;118;9;1;1;1;1;0;0;1
Centro;28015;40.426926;-3.7076035;1350000;2023-07-12;3;5;170;3;0;1;1;0;0;0;0
Calle de Antonio Pérez 19 Chamartín;28002;40.44278;-3.6821;317000;2023-06-06;2;1;62;3;1;0;1;0;0;0;0
Calle del Puerto Canfranc 25 Puente de Vallecas;28038;40.397987;-3.6629834;124999;2023-06-06;1;1;58;0;0;0;0;0;0;0;0
Calle del Monte Naranco Puente de Vallecas;28053;40.390606;-3.6679962;104000;2023-06-06;1;1;35;3;1;0;1;0;0;0;0
Calle del Divino Pastor Centro;28004;40.427807;-3.704125;485000;2023-06-06;1;1;84;9;1;1;0;0;1;0;0
Atocha Centro;28012;40.410435;-3.694704;839000;2023-06-06;2;2;105;6;1;1;0;0;0;1;0
Vicálvaro;28032;40.397026;-3.623775;380000;2023-06-05;3;2;110;8;1;1;1;1;0;0;0
Calle de Téllez 15 Retiro;28007;40.4029;-3.68048;605000;2023-06-04;4;2;163;7;1;0;0;0;0;0;0
Calle de Santa Cruz de Marcenado Centro;28015;40.429146;-3.7067473;1600000;2023-06-05;4;3;210;8;1;0;0;1;0;0;0
Calle del Cabo Suceso Terrero Carabanchel;28019;40.396683;-3.7308593;112475;2023-06-05;0;1;31;6;1;0;1;0;1;0;0
Calle de San Raimundo 38 Tetuán;28039;40.4518;-3.7067256;259000;2023-05-13;1;1;60;0;0;0;1;0;0;0;0
Calle del Monte Aya 11 Villa de Vallecas;28031;40.37772;-3.62201;139000;2023-05-31;3;1;65;8;0;0;1;0;1;1;0
Calle de Sierra de la Sagra 8 Puente de Vallecas;28018;40.38633;-3.662774;139000;2023-05-29;1;1;47;0;1;1;1;0;1;0;0
Avenida de la Aviación 85 Latina;28044;40.374546;-3.7725694;118300;2023-06-01;1;1;47;0;0;0;0;0;0;0;0
Paseo de las Delicias 63 Arganzuela;28045;40.399162;-3.6939516;180000;2023-06-02;2;1;45;0;1;1;1;0;0;0;0
Carabanchel Alto Carabanchel;28044;40.371017;-3.7534924;195000;2023-07-12;3;1;73;6;0;0;1;0;1;1;0
Calle del Castillo de Candanchú Fuencarral - El Pardo;28050;40.496227;-3.675419;575000;2023-05-11;2;2;178;12;1;1;1;1;0;1;0
Centro;28015;40.42474;-3.711118;575500;2023-07-10;2;1;70;8;1;1;1;1;0;0;0
Moncloa - Aravaca;28008;40.427814;-3.718929;290000;2023-05-31;1;1;45;3;1;1;1;0;0;0;0
Calle Luchana 32 Chamberí;28010;40.4314;-3.6988;259000;2023-05-23;2;1;50;2;0;0;1;0;0;0;0
Calle San Victorino 23 Carabanchel;28025;40.38057;-3.7322035;120000;2023-05-30;2;1;47;0;0;0;0;0;0;1;0
Calle de Antonio de Leyva Carabanchel;28019;40.395847;-3.7154365;292500;2023-07-09;4;2;107;7;1;0;1;0;0;1;0
Calle de San Cayetano 7 Centro;28005;40.409065;-3.7070618;347000;2023-03-11;3;1;73;0;0;0;0;0;0;0;0
Calle Hermosilla 71 28001 Madrid (madrid) Españ 71 Barrio de Salamanca;28001;40.42616;-3.67895;360000;2023-05-26;2;1;67;6;0;0;1;0;0;0;0
Calle de Alcalá Barrio de Salamanca;28028;40.430256;-3.6644933;750000;2023-07-04;4;2;167;6;1;1;1;1;0;1;0
Calle de Bocángel 7 Barrio de Salamanca;28028;40.42956;-3.6638384;219700;2023-05-25;1;1;72;0;0;0;0;0;0;0;0
Calle del Doctor Martín Arévalo 41 Villaverde;28021;40.346516;-3.7052193;215000;2023-05-31;3;1;100;0;0;1;1;0;1;0;1
Centro;28013;40.422283;-3.7122853;575500;2023-07-03;2;1;70;8;1;1;1;0;1;1;0
Avenida del Marqués de Corbera 36a Ciudad Lineal;28017;40.42456;-3.65272;192000;2023-04-15;3;1;54;0;0;1;1;0;0;0;0
Calle de Los Bordadores Centro;28013;40.416946;-3.7073343;450000;2023-06-27;2;1;55;3;1;1;1;0;0;1;0
Calle de César Cort Botí Hortaleza;28055;40.49893;-3.6132333;799000;2023-05-17;4;3;150;8;1;1;1;0;0;0;0
Avenida de Menéndez Pelayo 101 Retiro;28007;40.406425;-3.6792095;485000;2023-05-12;3;2;102;0;1;1;1;0;0;0;0
Chamberí;28015;40.43589;-3.7072299;1150000;2023-07-11;4;2;246;6;1;0;1;0;0;0;0
Marina Española Centro;28013;40.420128;-3.7119832;1350000;2023-05-11;9;3;307;6;1;0;1;0;1;0;0
Calle de Sebastián Elcano  Arganzuela;28013;40.40506;-3.6983294;199000;2023-06-12;1;1;37;3;0;1;1;0;0;1;0
Calle de Embajadores Arganzuela;28045;40.391148;-3.6922317;565000;2023-05-10;3;2;114;3;1;1;1;0;0;0;0
Hortaleza;28042;40.45023;-3.6153593;900000;2023-05-09;5;4;337;10;1;0;1;1;0;1;0
C/ Santa Infancia Latina;28011;40.408436;-3.7384202;161300;2023-06-11;2;1;64;0;1;0;1;0;0;0;0
Calle de la Fe Centro;28012;40.409035;-3.699422;229000;2023-05-09;2;1;65;8;0;0;0;0;0;0;0
Calle de Luis Ruiz Ciudad Lineal;28017;40.42467;-3.6344006;125000;2023-06-06;1;1;44;3;1;0;1;0;0;0;0
Calle del Doctor Fourquet Centro;28012;40.40726;-3.6987808;105000;2023-05-05;2;1;21;7;0;0;0;0;0;0;0
Calle de Cangas de Onís San Blas;28037;40.42844;-3.6298804;160000;2022-04-27;2;1;75;0;0;1;1;0;0;1;0
Centro;28013;40.41754;-3.707714;690000;2023-06-06;4;2;163;7;1;1;1;0;0;0;0
Don Ramón de la Cruz Barrio de Salamanca;28006;40.42916;-3.6865506;1650000;2023-06-06;2;3;122;9;1;1;1;1;0;0;0
Calle del General Ricardos Carabanchel;28019;40.395252;-3.7201402;195000;2023-06-03;2;1;47;6;1;1;1;0;1;0;0
Calle de Francisco Silvela 46 Barrio de Salamanca;28028;40.43395;-3.67347;920000;2023-04-09;5;3;285;7;1;1;0;0;0;1;0
Retiro;28014;40.407158;-3.6906781;1440000;2023-04-27;2;3;157;3;1;1;0;1;1;1;0
Calle Eugenia de Montijo Carabanchel;28025;40.379494;-3.7461224;280000;2023-03-31;2;2;102;10;1;1;1;1;0;0;1
Eguilaz 4 Chamberí;28010;40.42898;-3.70044;195000;2023-04-25;0;1;38;2;0;0;1;0;0;0;0
Calle Paulina Odiaga 44 Carabanchel;28019;40.393738;-3.7265892;175000;2023-04-13;2;1;55;0;0;0;1;0;1;1;0
Calle de las Rosas de Aravaca Moncloa - Aravaca;28023;40.44924;-3.7844007;539900;2023-03-31;3;2;119;6;1;1;1;1;0;0;1
Calle de Nuestra Señora del Villar 103 Ciudad Lineal;28017;40.42472;-3.65142;185000;2023-03-27;2;1;60;7;1;0;0;0;0;0;0
Calle de Matillas Villa de Vallecas;28031;40.37096;-3.6239958;165000;2023-04-12;1;1;84;3;0;1;1;0;0;0;0
Calle de Joaquín María López 24 Chamberí;28015;40.437702;-3.7110295;350000;2023-04-09;2;2;60;0;0;1;1;0;0;0;0
Calle de Villanueva Barrio de Salamanca;28001;40.423164;-3.6906142;2300000;2023-06-22;3;3;161;8;1;1;1;0;0;0;0
Calle de Nanclares de Oca San Blas;28022;40.44563;-3.5759628;585000;2023-03-19;3;2;146;10;1;1;1;1;0;1;1
Calle de Braojos 52 Fuencarral - El Pardo;28035;40.48072;-3.73819;365000;2023-02-12;2;1;82;0;0;1;1;0;0;0;0
Calle de la Dehesa de Vicálvaro Vicálvaro;28032;40.39787;-3.6089551;420000;2023-03-23;4;2;110;8;1;1;1;0;0;0;0
C. Villalar Barrio de Salamanca;28001;40.421093;-3.6899688;850000;2023-07-11;3;2;138;3;0;1;1;0;0;0;0
Pez Centro;28004;40.424217;-3.7068748;859000;2023-03-23;3;3;115;9;1;1;1;0;0;0;0
Avenida de Rafael Alberti Puente de Vallecas;28018;40.3846;-3.6426947;200000;2023-03-22;3;2;98;18;1;0;1;0;0;1;0
Calle del Bronce Arganzuela;28045;40.389328;-3.687791;395000;2023-03-22;2;1;67;10;1;1;1;0;0;0;1
Marina Vega Usera;28026;40.3799;-3.714337;129000;2023-03-21;3;1;78;0;0;1;1;0;0;1;0
Calle de Los Pirineos 31 Moncloa - Aravaca;28040;40.45523;-3.71748;970000;2023-02-08;5;3;180;0;1;0;1;0;0;1;1
Calle de Embajadores Arganzuela;28045;40.392704;-3.6939573;279000;2023-01-12;3;1;85;7;1;0;0;0;0;0;0
Calle Almansa Tetuán;28039;40.4485;-3.7044697;259000;2023-03-20;2;1;59;7;0;0;0;1;0;0;0
Barrio de Salamanca;28006;40.430862;-3.681173;2750000;2023-03-17;5;4;300;13;1;1;1;0;0;1;0
Manzana Centro;28015;40.425262;-3.7062745;550000;2023-05-16;2;2;100;8;1;1;1;0;1;1;0
Calle del Carmen Centro;28013;40.418858;-3.705046;859000;2023-06-24;3;3;94;10;1;1;1;0;0;0;0
Calle de Luis Buñuel Puente de Vallecas;28018;40.38579;-3.6408498;243000;2023-03-16;3;2;112;8;1;1;1;0;0;1;0
Calle de Abtao Retiro;28007;40.404907;-3.6755862;390000;2023-03-08;4;2;112;0;1;1;1;0;1;0;0
Calle de Los Hermanos de Pablo 1 Ciudad Lineal;28027;40.43521;-3.64449;455000;2022-10-09;3;1;95;0;1;1;1;0;1;0;0
Calle de Marcelo Usera 155 Usera;28026;40.38493;-3.71436;195000;2023-03-10;3;1;89;0;1;1;1;0;0;0;0
De Monterrey Hortaleza;28033;40.473045;-3.6622808;179500;2023-03-03;3;1;69;9;0;1;1;0;0;1;0
Calle de la Dehesa de Vicalvaro 67 Vicálvaro;28032;40.39653;-3.6091807;395000;2023-03-09;4;2;106;0;1;0;1;1;0;0;1
San Blas;28037;40.43244;-3.6139915;230000;2023-03-06;4;1;114;9;1;0;1;0;0;1;0
Retiro;28009;40.41595;-3.6729848;650000;2023-03-03;3;2;102;6;1;1;1;0;0;0;0
Calle del Marqués de Leis 7 Tetuán;28020;40.457928;-3.7000856;225000;2023-01-09;2;1;50;0;1;1;1;0;0;0;0
Calle de Santurce 20 Ciudad Lineal;28017;40.42581;-3.63865;489000;2023-03-01;2;1;98;0;1;1;1;1;0;1;0
Paseo de la Castellana 173 Tetuán;28020;40.462494;-3.6902902;1390000;2023-01-10;4;3;240;0;1;1;1;0;0;0;0
Calle de Dora 2 Carabanchel;28019;40.39328;-3.721;155000;2022-11-17;3;1;88;0;0;0;0;0;1;0;0
Retiro;28009;40.416805;-3.6772792;870000;2023-02-17;3;2;105;10;1;1;1;0;0;0;0
Calle de Torrevieja Villaverde;28021;40.353756;-3.6889937;240000;2023-02-21;4;2;115;8;1;1;1;0;0;0;0
