Codigo_Postal,Latitud,Longitud,Habitaciones,Baños,Superficie_m2,Piso,Ascensor,Aire_Acondicionado,Calefaccion,Parking,Balcon,Terraza,Piscina,Precio_Medio_cp,Precio
29,40.471962,-3.6891983,2,1,126,3,1,1,1,1,0,0,0,347317,385000
47,40.377953,-3.753612,2,1,82,9,1,1,1,0,0,1,0,219078,199900
47,40.389366,-3.7555532,3,1,62,8,1,0,1,0,0,1,0,219078,199000
46,40.45789,-3.6904933,3,3,185,6,1,1,1,0,0,1,0,1134196,1449000
41,40.370163,-3.7032356,2,2,109,10,1,1,1,0,0,0,0,212177,290000
44,40.37715,-3.7720034,3,1,100,13,1,1,1,0,0,1,0,192864,210000
19,40.39579,-3.7153394,4,2,107,7,1,0,1,0,0,1,0,226302,292500
44,40.370384,-3.7597575,3,1,71,10,1,1,1,0,0,0,0,192864,149000
25,40.377876,-3.7397099,3,2,147,6,1,1,1,0,1,0,1,197312,280000
53,40.388065,-3.6674535,2,1,70,0,0,0,1,0,1,1,0,152717,155000
50,40.49972,-3.6732988,2,2,127,9,1,1,1,0,0,0,1,480497,585000
8,40.432095,-3.7182755,3,2,101,10,1,0,1,0,0,0,0,766309,535000
2,40.444473,-3.6676912,3,2,92,0,1,0,1,0,1,1,0,700100,395000
21,40.34076,-3.6917467,3,1,75,6,0,0,1,0,0,0,0,156772,129000
11,40.407745,-3.7408407,3,1,76,6,0,0,1,0,0,1,0,259011,199000
19,40.39799,-3.71666,3,2,141,9,0,0,0,0,0,0,0,226302,445000
8,40.4279,-3.7199688,5,5,301,9,1,1,1,0,0,1,0,766309,2980000
33,40.469746,-3.653416,3,1,66,0,1,0,1,0,0,0,0,471372,206000
15,40.435463,-3.7115111,2,1,57,8,1,1,1,0,1,0,0,673599,485000
8,40.423206,-3.723289,3,2,110,9,1,1,0,0,0,1,0,766309,610000
5,40.41061,-3.7212548,4,1,97,12,1,1,0,0,0,1,0,421413,370000
32,40.400387,-3.6037016,3,3,135,8,1,1,1,1,0,0,1,260153,355000
38,40.39261,-3.64351,2,1,50,8,0,0,1,0,0,0,0,164928,109250
37,40.42922,-3.6140115,2,1,62,7,0,1,1,0,0,0,1,260568,135000
5,40.407375,-3.7093003,1,1,44,8,1,1,0,0,1,1,0,421413,245000
8,40.432186,-3.723033,3,2,117,10,1,1,1,0,0,1,0,766309,720000
3,40.444542,-3.6958847,3,2,152,6,1,1,1,0,0,0,0,898889,825000
50,40.486767,-3.6559284,4,2,139,11,1,1,1,1,0,0,1,480497,570000
3,40.440403,-3.69997,3,1,54,3,1,0,1,0,0,1,0,898889,258000
4,40.425053,-3.7041247,3,3,180,9,1,1,1,0,0,0,0,747577,1290000
45,40.39345,-3.7170923,3,1,53,8,1,1,0,0,0,0,0,357857,312000
9,40.41725,-3.6716294,4,2,117,0,1,1,1,1,0,0,0,941621,675000
26,40.38023,-3.7066,2,1,94,3,0,0,1,0,0,0,0,202513,102000
17,40.43374,-3.6424437,1,1,57,8,0,1,1,0,0,0,0,238758,92000
29,40.470577,-3.6947799,3,3,148,8,1,1,1,1,0,0,1,347317,425000
14,40.415607,-3.6997006,2,1,54,9,0,1,1,0,0,0,0,856046,280000
19,40.392143,-3.723213,3,2,126,9,0,1,0,0,1,1,0,226302,260000
19,40.393707,-3.7128441,3,1,84,7,0,1,1,0,1,1,0,226302,245000
22,40.445736,-3.6076577,2,1,82,8,0,0,1,0,0,1,0,280852,165000
43,40.46024,-3.6488304,2,1,60,6,0,0,1,0,1,1,0,911651,170000
35,40.481586,-3.7247345,4,2,135,0,1,0,1,1,1,1,1,733699,455000
29,40.476406,-3.7141678,2,1,59,10,1,1,0,0,0,0,0,347317,225000
31,40.37704,-3.6233494,3,1,77,6,0,1,1,0,0,1,0,234693,167260
15,40.42574,-3.7100425,3,2,111,7,1,0,1,0,0,0,0,673599,569000
28,40.43431,-3.6619728,3,3,149,12,1,1,1,0,1,1,0,603234,1650000
19,40.38769,-3.723577,3,1,81,3,0,1,1,0,0,1,0,226302,200000
37,40.42799,-3.6307387,4,2,105,7,0,0,1,0,0,0,0,260568,200000
6,40.42896,-3.672952,2,2,70,7,1,1,1,0,0,1,0,1207212,619000
28,40.436714,-3.6751149,1,1,65,3,1,1,1,0,0,0,0,603234,415000
51,40.363995,-3.6008499,2,2,105,0,1,0,1,0,1,1,1,314346,314995
5,40.41299,-3.7188072,1,1,70,3,1,1,1,0,0,0,0,421413,280000
30,40.403637,-3.6389797,3,2,93,0,1,0,1,0,1,1,0,247271,283000
13,40.419106,-3.7065864,4,5,180,6,1,1,1,0,0,0,0,760050,1800000
45,40.4028,-3.6977987,3,1,95,8,1,0,0,0,1,1,0,357857,379000
4,40.425602,-3.702542,1,2,101,7,0,1,1,0,0,0,0,747577,575000
52,40.39906,-3.5573523,1,1,60,8,1,0,1,0,0,1,0,382726,225000
33,40.4787,-3.6695929,4,2,135,17,1,1,1,0,0,0,0,471372,700000
43,40.471687,-3.6508389,3,1,63,9,0,0,1,0,0,1,0,911651,215000
6,40.43137,-3.6732428,3,2,117,10,1,1,1,0,0,1,0,1207212,985000
15,40.425343,-3.707671,3,3,116,7,1,1,1,0,0,1,0,673599,899000
15,40.42552,-3.7076414,3,3,110,8,1,1,1,0,0,1,0,673599,839000
3,40.43805,-3.6956022,4,4,295,8,1,0,1,0,0,0,0,898889,2000000
22,40.437443,-3.6094925,3,1,70,4,0,1,1,0,0,1,0,280852,225000
19,40.390835,-3.7314198,2,1,72,3,1,1,1,1,0,1,0,226302,243000
50,40.499386,-3.671948,3,2,160,11,1,1,1,1,0,1,1,480497,725000
4,40.42794,-3.70007,3,4,267,8,1,1,1,0,1,0,0,747577,1680000
13,40.41906,-3.7043788,2,2,118,6,1,1,1,0,1,0,0,760050,889000
6,40.436275,-3.683919,4,5,267,9,1,1,1,0,1,0,0,1207212,3200000
36,40.45752,-3.6874146,2,3,154,14,1,0,1,0,0,0,0,1197915,950000
38,40.399757,-3.6569965,2,1,65,0,1,1,1,0,0,0,0,164928,154000
42,40.470543,-3.5875678,2,1,62,7,0,1,1,0,0,1,0,457692,170000
6,40.426815,-3.6725163,2,2,70,7,1,1,0,0,0,1,0,1207212,619000
9,40.41964,-3.6779711,3,2,123,0,1,1,1,0,1,0,0,941621,869000
54,40.37887,-3.77284,2,1,63,0,1,0,1,0,1,0,0,255165,179000
8,40.42968,-3.7162957,3,2,153,11,1,1,1,0,0,0,0,766309,895000
1,40.424534,-3.6816173,3,2,91,9,1,1,1,0,0,0,0,1709528,1290000
45,40.402344,-3.6934092,2,1,95,13,1,1,0,0,0,1,0,357857,595000
53,40.38233,-3.6732123,3,2,86,7,0,1,1,0,1,1,0,152717,160000
12,40.40912,-3.6934698,2,2,106,7,1,1,1,0,1,0,0,440796,729000
12,40.410557,-3.6950157,2,2,106,6,1,1,1,0,1,0,0,440796,839000
19,40.39535,-3.711007,2,2,97,9,1,1,0,0,1,0,0,226302,325000
15,40.424686,-3.7104006,2,1,62,8,1,1,1,1,0,1,0,673599,575500
3,40.445236,-3.7008524,5,5,145,4,1,1,1,0,0,0,0,898889,740000
1,40.42171,-3.6871428,4,5,269,6,1,1,1,0,0,0,0,1709528,3850000
50,40.501404,-3.6760063,3,2,112,0,1,1,1,1,0,0,1,480497,498000
32,40.396652,-3.6222694,3,2,113,8,1,1,1,0,0,0,0,260153,380000
42,40.454704,-3.5926154,3,2,97,11,1,1,1,0,0,0,0,457692,405000
9,40.41583,-3.6764343,4,3,158,8,1,1,1,0,0,1,0,941621,1150000
42,40.455776,-3.5861876,3,1,80,8,1,1,1,0,0,0,0,457692,349000
22,40.445457,-3.588663,1,1,68,9,1,1,1,0,0,1,0,280852,295000
15,40.424816,-3.7102602,2,1,70,8,1,1,1,0,0,1,0,673599,575500
50,40.49955,-3.652714,2,2,110,7,1,1,1,0,0,0,0,480497,490000
19,40.39744,-3.7179546,4,2,124,9,1,1,1,0,0,1,0,226302,390000
45,40.402225,-3.6881285,3,1,77,8,1,0,0,0,1,0,0,357857,279000
6,40.42328,-3.675814,3,4,133,6,0,1,1,0,0,0,0,1207212,1300000
10,40.436897,-3.6940956,1,1,74,8,1,1,1,0,0,0,0,1023319,450000
9,40.423134,-3.679583,3,3,154,9,1,0,0,0,1,1,0,941621,1800000
26,40.38283,-3.7069004,4,1,101,8,0,1,1,0,0,1,0,202513,219900
19,40.402218,-3.722927,2,1,68,12,1,1,0,0,0,0,0,226302,267500
15,40.42876,-3.7099235,5,3,172,10,1,1,1,0,0,1,0,673599,1020000
42,40.456333,-3.586863,3,1,90,7,1,0,0,0,1,0,0,457692,330000
22,40.445724,-3.607789,2,1,82,8,0,0,1,0,0,1,0,280852,165000
4,40.42409,-3.7022364,3,3,104,8,1,1,1,0,1,0,0,747577,890000
6,40.430485,-3.6736288,2,2,106,6,1,1,1,0,0,0,0,1207212,995000
15,40.4313,-3.71448,4,2,170,6,1,1,0,0,0,0,0,673599,720000
31,40.3843,-3.6045842,4,2,175,14,1,1,1,1,0,1,0,234693,599000
46,40.45801,-3.69076,3,3,120,11,1,1,0,0,0,0,0,1134196,950000
30,40.40191,-3.6483,3,1,79,9,0,0,1,0,1,1,0,247271,179598
31,40.381466,-3.6310363,1,1,63,0,1,1,1,0,1,0,1,234693,230000
17,40.42587,-3.650554,3,1,85,6,1,0,0,0,0,1,0,238758,229000
46,40.473545,-3.687839,3,2,150,7,1,0,1,0,0,1,0,1134196,649000
7,40.40712,-3.66902,3,2,81,0,1,0,1,0,1,1,0,529747,389000
37,40.42994,-3.6248586,2,1,48,8,1,1,0,0,0,0,0,260568,178500
1,40.421654,-3.687204,4,5,269,6,1,1,1,0,1,0,0,1709528,3850000
45,40.39836,-3.69592,2,1,40,6,0,1,1,0,0,0,0,357857,165000
12,40.41274,-3.7016582,0,1,40,3,0,1,1,0,0,1,0,440796,170000
12,40.40734,-3.700009,2,1,58,6,0,1,1,0,0,1,0,440796,245000
1,40.425457,-3.678649,3,3,167,10,1,1,1,0,1,1,0,1709528,1850000
4,40.42114,-3.7003877,1,1,65,9,1,1,1,0,0,1,0,747577,520000
16,40.453804,-3.6801841,1,1,44,3,0,0,1,0,0,0,0,923762,245000
3,40.439186,-3.6999965,1,1,40,6,1,0,1,0,0,0,0,898889,275000
14,40.412354,-3.694504,2,2,60,6,0,1,1,0,0,0,0,856046,420000
10,40.432503,-3.697768,2,2,113,7,1,1,1,0,0,1,0,1023319,940000
6,40.43913,-3.6867235,3,2,161,10,1,1,1,0,0,0,0,1207212,1050000
5,40.40998,-3.7109401,1,1,65,6,1,1,1,0,0,1,0,421413,320000
8,40.42544,-3.7147226,1,1,48,9,1,1,1,0,0,1,0,766309,415000
4,40.42239,-3.69825,4,2,102,0,1,1,1,0,1,0,0,747577,460000
53,40.39157,-3.66601,3,1,74,7,0,0,1,0,0,1,0,152717,132668
9,40.418625,-3.6769617,2,1,76,0,1,1,1,0,1,0,0,941621,545000
14,40.41005,-3.692855,3,4,146,8,1,0,0,0,0,0,0,856046,1300000
19,40.39068,-3.7286553,2,2,87,6,1,1,1,0,0,0,0,226302,309000
29,40.478443,-3.7050192,3,1,90,14,1,0,0,0,0,1,0,347317,285000
36,40.47804,-3.675246,3,2,125,0,1,1,1,0,0,0,1,1197915,650000
30,40.410904,-3.6587155,4,3,149,11,1,1,0,0,1,0,0,247271,340000
19,40.395687,-3.7151551,4,2,107,7,1,1,0,0,1,1,0,226302,292500
39,40.449646,-3.7097692,1,1,81,6,1,0,1,0,1,0,0,302278,290000
26,40.385307,-3.6965618,2,2,135,0,1,1,1,1,1,1,1,202513,595000
24,40.39728,-3.76161,3,1,95,9,1,0,1,0,0,1,0,199225,240000
17,40.430836,-3.649219,3,1,86,8,0,0,1,0,1,1,0,238758,230000
41,40.36706,-3.69114,1,1,65,0,1,1,1,0,0,0,1,212177,225000
32,40.409786,-3.6126823,2,1,65,7,0,1,1,0,0,1,0,260153,165000
10,40.429775,-3.7012453,2,2,97,6,1,1,1,0,0,0,0,1023319,790000
27,40.43832,-3.63578,3,1,75,9,1,0,1,0,0,1,0,379788,262650
30,40.397682,-3.6421757,2,1,60,6,0,1,1,0,0,0,0,247271,172000
29,40.469658,-3.6939857,3,3,152,0,1,1,1,0,0,1,1,347317,502000
1,40.429512,-3.6833308,1,2,86,9,1,1,1,0,0,1,0,1709528,850000
31,40.380733,-3.6378658,1,1,64,9,1,1,1,1,0,0,1,234693,205000
5,40.41084,-3.7131555,3,3,141,0,1,1,1,0,1,0,0,421413,620000
4,40.422436,-3.692935,2,2,100,10,1,1,1,0,0,0,0,747577,1450000
3,40.43909,-3.6934543,2,1,62,3,1,0,1,0,0,0,0,898889,340000
22,40.42395,-3.606274,3,2,88,0,1,1,1,1,0,0,0,280852,360000
3,40.44606,-3.695927,4,5,245,6,1,1,1,0,0,0,0,898889,1500000
6,40.43315,-3.6752357,2,2,143,0,1,1,1,0,0,1,0,1207212,950000
11,40.415405,-3.726071,2,2,127,10,1,0,1,0,0,0,1,259011,485000
1,40.42915,-3.68637,2,3,122,9,1,1,1,1,0,1,0,1709528,1650000
25,40.37494,-3.7332685,2,1,98,6,1,0,0,0,0,0,0,197312,222000
37,40.43555,-3.62431,3,2,110,0,1,1,1,1,0,0,1,260568,425000
5,40.40153,-3.70212,4,1,95,0,1,0,1,0,0,0,0,421413,379990
21,40.35251,-3.6853235,2,1,65,5,0,1,1,0,0,0,0,156772,105000
47,40.39607,-3.74401,3,1,78,6,0,1,0,0,0,0,0,219078,159700
25,40.374176,-3.7312765,3,2,97,0,1,1,1,0,0,0,0,197312,280000
50,40.496998,-3.6745484,3,2,106,11,1,0,0,0,0,0,1,480497,479000
46,40.45829,-3.6908915,3,3,201,6,1,1,0,0,1,1,0,1134196,1449000
25,40.389313,-3.7382636,3,1,75,8,1,1,0,0,0,1,0,197312,175000
9,40.419243,-3.6784449,2,2,113,9,1,1,1,0,0,0,0,941621,940000
4,40.424034,-3.7026572,5,5,152,6,1,1,1,0,1,1,0,747577,859000
25,40.381836,-3.731754,1,1,43,6,1,1,0,0,1,0,0,197312,166950
12,40.416103,-3.7063675,3,3,136,6,1,1,1,0,0,1,0,440796,999000
4,40.428524,-3.7027695,3,3,101,8,1,1,1,0,0,0,0,747577,779000
4,40.4288,-3.7036774,2,3,109,8,1,1,1,0,0,0,0,747577,899000
50,40.496555,-3.6545434,2,2,90,10,1,1,1,1,0,0,1,480497,420000
4,40.421604,-3.698784,2,1,98,10,1,1,1,0,0,0,0,747577,600000
12,40.410564,-3.7006354,2,2,94,6,0,1,0,0,1,0,0,440796,415000
21,40.354515,-3.686229,4,2,107,7,1,1,1,1,0,0,1,156772,274500
5,40.409187,-3.709898,3,2,113,8,1,1,1,0,1,0,0,421413,680000
14,40.41442,-3.6901095,3,4,250,9,1,1,1,0,0,0,0,856046,3050000
42,40.45386,-3.609931,6,3,257,0,0,1,1,0,0,1,1,457692,1280000
5,40.408707,-3.7132585,1,1,61,6,1,1,1,0,0,0,0,421413,335000
29,40.484573,-3.694434,4,3,144,18,1,1,1,0,0,1,0,347317,620000
20,40.44819,-3.700023,1,1,45,6,1,1,0,0,0,0,0,597620,320000
18,40.385517,-3.6389718,2,1,65,8,0,1,1,0,0,1,0,166500,165000
3,40.4389,-3.7111964,3,1,110,12,1,1,0,0,0,1,0,898889,745000
51,40.37164,-3.60742,2,2,71,0,1,1,1,1,0,1,1,314346,420000
46,40.473206,-3.6865027,5,5,398,10,1,1,1,0,1,0,0,1134196,3600000
8,40.433167,-3.7230663,3,3,108,2,1,1,1,0,0,0,0,766309,485000
26,40.38764,-3.7123113,3,1,94,8,0,1,1,0,1,1,0,202513,180000
14,40.414642,-3.6996677,5,3,230,6,1,1,1,0,0,0,0,856046,1550000
45,40.39274,-3.67888,1,1,83,6,1,1,0,0,0,0,0,357857,340000
4,40.42886,-3.7038,2,3,109,8,1,1,1,0,0,0,0,747577,899000
39,40.461266,-3.7069557,1,1,51,7,1,0,0,0,0,0,0,302278,220000
4,40.424316,-3.7042475,3,2,141,6,0,0,1,0,1,0,0,747577,610000
19,40.39957,-3.7206912,2,2,109,7,1,1,0,0,0,0,0,226302,399000
4,40.426647,-3.7028704,3,3,91,9,1,1,1,0,0,0,0,747577,619000
36,40.453438,-3.689574,3,3,127,6,1,1,1,0,0,1,0,1197915,950000
32,40.408005,-3.608822,3,2,100,5,0,1,1,0,0,0,0,260153,158000
36,40.463104,-3.6814666,4,4,366,0,1,1,1,1,0,1,1,1197915,2400000
34,40.48481,-3.70908,6,3,220,0,1,0,1,1,0,1,0,718994,625000
34,40.48802,-3.699061,4,2,160,0,1,1,1,0,0,1,1,718994,555000
17,40.43101,-3.6345105,2,1,56,0,0,0,1,0,0,0,0,238758,134000
28,40.42274,-3.66614,3,3,149,0,1,1,1,0,0,0,0,603234,650000
7,40.4169,-3.66484,3,3,167,0,1,1,1,1,1,0,0,529747,880000
25,40.37809,-3.7419,3,2,114,0,1,0,1,0,0,0,1,197312,284000
17,40.432796,-3.645468,3,1,98,6,1,0,0,0,0,0,0,238758,265000
53,40.37452,-3.6658702,3,1,98,0,1,1,1,0,1,1,0,152717,170000
10,40.42994,-3.6973453,4,4,274,7,1,1,1,0,0,0,0,1023319,1490000
39,40.46712,-3.7056093,1,1,38,3,1,1,0,0,0,0,0,302278,198750
14,40.41506,-3.69962,2,1,126,0,1,1,1,0,1,0,0,856046,655000
35,40.47426,-3.7189,1,1,38,0,1,0,1,1,0,0,0,733699,132000
21,40.34293,-3.69182,1,1,38,3,0,0,1,0,0,0,0,156772,81300
17,40.424656,-3.6346943,1,1,43,3,1,0,1,0,0,0,0,238758,125000
37,40.432346,-3.6190004,2,1,60,7,0,1,1,0,0,0,0,260568,130000
2,40.451313,-3.6785853,4,3,197,0,1,0,0,0,0,0,0,700100,927000
53,40.3881,-3.6691566,3,1,45,6,0,0,0,0,0,1,0,152717,130000
22,40.447754,-3.6073792,4,2,125,6,1,1,0,0,0,1,0,280852,289900
15,40.436665,-3.7087116,4,1,97,10,1,0,1,0,1,1,0,673599,589000
15,40.4382,-3.7102308,3,2,124,6,1,0,0,0,0,1,0,673599,610000
19,40.395607,-3.7092872,2,1,63,13,1,1,1,0,0,1,0,226302,240000
45,40.39218,-3.6963918,3,1,46,9,1,0,0,0,1,0,0,357857,250000
3,40.439667,-3.699838,5,2,195,3,1,1,0,0,0,1,0,898889,795000
55,40.493828,-3.6189938,4,3,225,15,1,1,1,0,0,1,1,761064,930000
50,40.490124,-3.6494946,3,2,106,6,1,0,1,0,0,0,0,480497,450000
16,40.45724,-3.6646829,5,4,162,0,0,1,1,0,0,1,0,923762,1290000
5,40.40139,-3.718774,3,2,124,0,1,1,1,0,1,0,1,421413,589000
4,40.428352,-3.704002,2,2,100,6,1,1,0,0,0,0,0,747577,685000
20,40.451088,-3.697772,4,3,170,0,1,0,0,0,1,0,0,597620,795000
17,40.428715,-3.6367464,3,2,110,0,1,1,0,1,0,0,0,238758,325000
12,40.410103,-3.7022245,1,1,31,3,0,0,1,0,0,0,0,440796,158000
31,40.38167,-3.6353962,2,2,81,6,1,1,0,0,0,0,1,234693,255000
12,40.40729,-3.702578,2,1,34,7,1,1,1,0,0,0,0,440796,159000
16,40.45723,-3.67618,2,2,89,10,1,1,0,0,0,0,0,923762,449900
45,40.388275,-3.691108,4,2,148,8,1,1,0,0,1,1,0,357857,585000
49,40.503693,-3.702885,2,2,148,7,1,1,0,0,0,0,1,561631,524000
6,40.431393,-3.677231,3,2,129,6,1,1,0,0,0,0,0,1207212,950000
31,40.380283,-3.6093225,4,2,139,12,0,1,0,1,0,1,0,234693,2980000
30,40.402073,-3.6389709,3,1,57,7,1,0,0,0,0,1,0,247271,175000
6,40.436016,-3.6761231,1,1,60,14,1,0,0,0,0,1,0,1207212,425000
42,40.487568,-3.6066222,3,2,158,6,1,1,1,0,1,1,0,457692,725000
12,40.407684,-3.7041702,2,2,80,6,0,0,1,0,1,0,0,440796,340000
10,40.429573,-3.695993,3,4,215,10,1,1,0,0,0,0,0,1023319,1590000
2,40.44125,-3.680848,4,3,157,10,1,1,1,0,0,0,0,700100,950000
7,40.40668,-3.6772683,3,1,77,0,1,1,1,0,0,0,0,529747,399000
35,40.482903,-3.7212105,2,1,60,7,1,0,1,0,0,1,0,733699,195000
45,40.396915,-3.696047,3,1,101,9,1,1,1,0,0,0,0,357857,439000
9,40.42247,-3.6777263,2,2,76,9,1,0,0,0,1,0,0,941621,699000
45,40.400875,-3.6898055,1,1,61,6,1,1,1,0,0,0,0,357857,355000
45,40.400833,-3.6896117,1,1,50,7,1,1,1,0,0,0,0,357857,285000
16,40.45671,-3.6748838,2,2,65,11,1,1,0,0,0,1,0,923762,495000
20,40.45804,-3.700662,3,2,109,9,1,1,0,0,0,1,0,597620,525000
4,40.423717,-3.7005987,2,1,60,7,1,0,0,0,1,0,0,747577,470000
5,40.414234,-3.712626,2,2,87,10,1,1,0,0,0,0,0,421413,515000
12,40.412693,-3.7031918,2,2,65,7,1,1,0,0,1,0,0,440796,475000
5,40.399853,-3.7028933,1,1,28,6,1,0,1,0,0,0,0,421413,135000
25,40.374058,-3.7266397,2,2,86,7,1,1,1,0,0,0,0,197312,253000
15,40.42521,-3.7076457,3,4,106,8,1,1,1,0,0,0,0,673599,839000
38,40.398575,-3.6590896,3,1,100,13,1,1,1,0,0,1,0,164928,291000
35,40.474518,-3.7383635,5,3,243,0,1,0,1,0,0,1,0,733699,935000
25,40.386147,-3.7325008,2,1,72,0,0,0,1,0,0,1,0,197312,165000
46,40.458107,-3.690461,3,3,201,6,1,1,1,0,1,1,0,1134196,1449000
7,40.405277,-3.6736686,4,2,131,8,1,0,1,0,0,0,0,529747,523000
14,40.416668,-3.699372,3,2,126,0,0,0,0,0,0,0,0,856046,120000
4,40.422234,-3.6933904,3,4,382,9,1,1,1,0,0,0,0,747577,2600000
17,40.432556,-3.641078,5,1,120,0,0,1,1,0,0,0,0,238758,350000
32,40.405037,-3.6147375,3,1,61,8,0,0,0,0,0,1,0,260153,112000
5,40.411198,-3.7212572,5,2,139,8,1,0,1,0,0,1,0,421413,515000
4,40.42251,-3.7016594,1,1,73,7,1,1,1,0,0,0,0,747577,349000
39,40.465435,-3.7065194,2,2,80,8,1,1,1,0,0,1,0,302278,360000
8,40.420303,-3.7179163,2,2,70,0,1,1,1,0,0,1,0,766309,560000
10,40.43446,-3.6946325,2,1,75,6,0,1,1,0,0,1,0,1023319,575000
41,40.37017,-3.7031167,2,2,109,10,1,1,1,0,0,0,0,212177,290000
15,40.432545,-3.7135763,2,1,78,6,1,0,1,0,0,0,0,673599,450000
42,40.47303,-3.5769105,1,2,91,7,1,0,1,0,0,1,0,457692,328000
46,40.461582,-3.6890059,3,3,165,16,1,1,0,0,0,1,0,1134196,895000
45,40.40648,-3.6934364,1,1,43,6,0,1,1,0,0,0,0,357857,278000
31,40.36219,-3.5890694,2,2,95,11,1,1,1,1,0,0,0,234693,269900
14,40.417694,-3.6964152,3,3,165,3,1,1,1,1,0,0,0,856046,740000
17,40.430695,-3.6491425,3,1,82,8,0,0,1,0,0,1,0,238758,229000
31,40.379093,-3.6124563,2,2,94,8,1,1,0,0,0,1,0,234693,260000
18,40.38814,-3.663153,3,2,138,9,1,0,0,0,0,1,0,166500,370000
6,40.423954,-3.6786857,1,1,51,3,1,1,1,0,0,0,0,1207212,300000
14,40.408443,-3.6894834,3,2,120,0,0,0,1,0,0,0,0,856046,620000
35,40.480553,-3.7366755,6,2,250,6,1,0,0,0,0,1,1,733699,810000
42,40.457302,-3.583693,3,2,147,3,1,1,1,1,0,1,1,457692,625000
27,40.4458,-3.6268125,1,1,85,8,1,0,1,1,0,1,0,379788,370000
53,40.394245,-3.6669385,1,1,35,0,1,0,0,0,1,0,0,152717,129900
51,40.365242,-3.601897,3,2,108,8,1,1,1,0,0,0,0,314346,289900
8,40.43155,-3.7192633,4,2,155,8,1,0,1,0,1,0,0,766309,880000
16,40.45144,-3.6777694,5,2,163,9,1,0,1,0,0,1,0,923762,880000
16,40.45717,-3.677854,2,2,117,11,1,1,1,0,0,0,0,923762,689900
50,40.510937,-3.6709695,2,2,106,7,1,1,0,1,0,0,1,480497,425000
37,40.431736,-3.6306183,1,1,60,6,1,1,1,1,0,0,0,260568,185000
14,40.411743,-3.694579,2,1,70,6,0,0,0,0,1,0,0,856046,280000
7,40.398495,-3.6704197,2,1,109,12,1,1,1,0,0,1,0,529747,499000
42,40.462658,-3.5927358,1,1,52,8,1,1,0,1,0,0,1,457692,279000
7,40.403477,-3.6757634,2,1,45,8,1,0,0,0,0,0,0,529747,230000
50,40.495876,-3.6538088,4,2,119,6,1,1,0,1,0,0,0,480497,549900
2,40.44196,-3.6732087,1,1,32,8,1,0,0,0,0,0,0,700100,184000
20,40.455887,-3.6994333,2,3,123,8,1,1,1,1,0,0,1,597620,760000
17,40.434402,-3.6400042,2,1,50,0,0,0,1,0,0,1,0,238758,180000
44,40.3709,-3.7531185,3,1,77,0,0,0,1,0,0,1,0,192864,195000
26,40.37692,-3.7172983,2,1,89,9,1,1,0,0,0,1,0,202513,220000
10,40.431072,-3.700236,2,2,85,6,1,1,1,0,0,0,0,1023319,709000
18,40.38132,-3.64581,3,2,97,6,1,0,0,0,0,0,0,166500,194000
9,40.42258,-3.678747,2,2,104,6,1,1,1,0,0,0,0,941621,840000
22,40.44574,-3.577374,1,1,96,6,1,1,0,0,0,1,0,280852,200000
5,40.405884,-3.7074738,4,2,106,9,1,0,0,0,0,1,0,421413,477000
45,40.39796,-3.7017577,3,1,95,11,1,0,1,0,0,1,0,357857,389000
35,40.47337,-3.7149875,3,1,81,6,1,0,0,0,0,0,0,733699,350000
39,40.47009,-3.7193565,3,1,83,9,1,0,1,0,0,1,0,302278,265000
53,40.390724,-3.6633062,1,1,31,0,0,1,1,0,0,0,0,152717,109998
36,40.461643,-3.6866176,3,3,197,11,1,1,1,0,0,0,0,1197915,994900
4,40.42552,-3.7061875,3,3,119,8,1,1,1,0,1,0,0,747577,959000
41,40.357075,-3.6857834,3,2,100,0,0,1,1,1,0,0,1,212177,300000
10,40.42985,-3.70454,3,2,145,6,1,0,0,0,1,0,0,1023319,610000
16,40.456406,-3.6686413,4,2,185,0,0,0,1,0,1,1,0,923762,1900000
10,40.432682,-3.7023013,3,3,88,6,1,1,1,0,0,0,0,1023319,799000
10,40.43495,-3.6941817,1,2,90,12,1,1,1,0,0,1,0,1023319,885000
12,40.41041,-3.6988769,1,1,26,0,0,0,1,0,0,0,0,440796,129800
13,40.417553,-3.707423,2,1,80,8,1,1,1,0,0,1,0,760050,540000
43,40.46211,-3.6269464,4,2,95,9,1,1,1,0,0,0,0,911651,439000
1,40.42781,-3.6767516,3,4,200,11,1,1,1,0,0,1,0,1709528,1545000
15,40.435696,-3.7166786,5,2,199,10,1,1,1,0,0,0,0,673599,895000
45,40.398502,-3.6938152,1,1,39,11,1,0,1,0,0,0,0,357857,292000
5,40.407936,-3.7096324,1,1,44,7,0,1,1,0,1,0,0,421413,245000
28,40.442123,-3.6654763,4,3,210,14,1,1,1,0,0,0,0,603234,1200000
22,40.437267,-3.609315,3,1,70,0,0,1,1,0,0,1,0,280852,225000
5,40.407528,-3.7099388,2,1,67,6,1,1,0,0,1,0,0,421413,290000
5,40.404354,-3.7042453,2,1,50,8,1,1,0,0,1,0,0,421413,285000
19,40.390892,-3.7314765,2,1,72,3,1,1,0,1,0,1,0,226302,243000
28,40.42845,-3.667713,6,3,224,8,1,1,1,0,0,1,0,603234,990000
19,40.39459,-3.7358835,3,1,79,9,0,1,1,0,0,0,0,226302,159000
30,40.409054,-3.647728,3,2,106,6,1,0,1,0,0,1,0,247271,299900
